temps_id,id_dossier,id_avocat,nom_avocat,date_prestation,description,heures,taux_horaire,facture_id
749032f6-a142-4706-b4df-8329e7984730,35e0b91a-7738-44b0-9dc6-314af0111e05,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2023-07-06,Voilà fidèle prêter côte importance couleur.,1.5,220,
6cf21148-74cc-4953-b9c0-a8af778fce9b,8cf0b6c8-f1da-4f40-a76c-dc08ce92da3b,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-06-29,Secours nation recherche dernier papier admettre.,0.5,220,
99d968f6-2e31-4ba8-8561-4dc69d99856b,f28715a5-6113-4310-944a-97fc62d6dcf8,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2022-09-20,Pourquoi je dernier arracher calme larme passé calmer.,1.5,220,
0e82ade8-85f8-4c92-a0cf-ef1da3718555,f7bf44a5-d389-47da-97b5-2092817aed72,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-02-20,Question billet autant président tellement.,0.25,180,
6dc65e8c-82d6-45b4-9721-f3a7648d76cd,a76e2480-dc6b-4d7a-89cf-cbc9848c15d2,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2023-10-26,Amour ancien foule minute.,1.0,220,81f126b2-c889-475d-a58c-03f8fba295c2
eb41aa7f-137a-4938-b624-ba2fb1e6a904,2e469faf-03f8-44f4-b0c9-b787d01e2e0e,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2024-09-22,Sens témoin nuage société terrible courant énorme.,1.5,180,
6deb9ffc-2742-4304-b545-958014605340,5232e692-68f1-437c-bb6e-f8e1b4fb09a1,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-07-31,Prévenir existence sujet obéir bruit morceau interroger beauté détacher.,1.0,300,
be39a18d-8ad2-4475-aac4-fd594e6d277d,9bec7d9b-ca21-4ce2-8f26-deaaccd0d787,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2024-05-07,Tomber vivre fixe droit savoir roi ailleurs couvrir trente.,1.0,250,
cf67c6ce-070d-40f4-a711-10782375cfdd,c43cfe86-737c-4c21-9a89-b9ea98543080,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-12-29,Rouge froid façon rencontrer chanter fonction.,2.0,300,
d94ec2e6-4a17-4971-aa13-8e4fc1e2db2d,1a1f3ea6-0bf9-4d2a-befa-49d35c6d1d67,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-04-23,Signifier non combat prochain plaisir écarter apparence.,1.5,220,e0771ff8-6361-4eca-891c-2041a03c884d
4ef6d1d6-ceff-458f-8df6-ba8ba66e2238,e8bf4353-788a-4115-852c-00140a9d4527,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-02-20,Aide foi armer emmener qui résister.,1.5,250,
4e71ee54-c6a4-4882-abb3-9f53250461e7,1b08e87f-ec7c-48b6-88e9-bfa9c62e2a81,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-01-04,Nom mine est craindre charge.,0.5,220,
412dae2a-7cd4-48fe-9368-c8d040301102,87db4dd7-2b2a-4fa6-9861-45c572cbf7fa,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2022-04-29,Usage courage assez pauvre promener voir ensuite glace.,2.0,220,
c2f889bc-99f3-4053-8aa7-25b253efba03,fa87aa0d-a900-46bf-8e1b-056cd4c896ce,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-08-06,Figure preuve savoir coup action tard.,2.0,300,
31deea2b-4803-4609-846e-036fec93d184,f24d314f-7164-4d41-ab19-5da9a7545fd8,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-05-24,Nom mal nous demain mettre.,0.25,300,
204b2bd5-5768-488d-8a19-022f3cafa71d,2466c1bb-7f5c-4236-961f-ecec05719d7a,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-04-28,Propos risquer en saisir verser.,2.0,300,
e1644811-75c4-40ed-9500-4d908915842f,dd66d9ff-2cb9-4001-b6ba-d50c6db32d2e,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2022-09-30,Pauvre troubler esprit un aucun mêler trésor rapporter par arracher.,1.5,300,
92bcf20d-8b99-44b4-a903-29e3227e2b3d,11cb12b7-6500-4cf7-8cdf-0d93efb55921,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2023-09-02,Tombe présence partager général beau.,1.0,180,
f3104d80-2b38-43f8-8f51-5ca718b43ffd,99f0fbb9-d8d9-4ef2-b8be-ddab91aa33d8,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-06-04,Fond marche patron lors roche changer chaleur partie machine.,1.0,250,
077bb8fb-28bb-4214-aaa2-956bf6d8eded,edb86c4c-8504-4e7f-a82b-3185341de3b9,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-03-12,Embrasser importance pouvoir devenir immobile absolu étouffer printemps autrefois sans.,0.5,250,
2515cf74-6db5-459d-bbc4-4a547252bd61,8492a77e-d4fd-44f2-9a64-6257ba4e3007,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2022-10-27,Violence point trop pleurer que.,2.0,220,
f3ae5ef2-76dc-48ba-910a-200f26c04d13,8c64a9b1-2a6b-4d38-b2c4-27410cdcc6a5,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2023-03-01,Guerre tout odeur ouvrage écarter chance million voile quinze changement gloire.,2.0,180,46eca31c-e9cc-497a-a391-36cd55564b16
67665ca0-cade-4ac9-b0d6-73df6e6db479,ceeba2d5-ebc1-4e46-b739-10829fa683d2,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2022-09-27,Y puisque exécuter amener propre françois jour jeter soit.,2.0,250,1dec1dbb-a377-4087-931d-2c09137bd3cd
25573fc1-2b09-4907-ac01-be2b1a559977,c8986a69-d97e-4f85-a9a3-f1d85d927eb2,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-11-09,Je solitude cela manger robe curieux toucher guerre maître.,1.0,250,da5a64bf-a428-424e-8b85-4aa469280872
d85a33f8-05e0-498e-a484-af753be02c5c,38e3550b-3272-4de0-ab86-e4d02923f1ad,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-12-02,Ainsi propre forêt remonter passé importer frais non.,1.5,180,
86e827b8-c086-4a02-b206-9086d1594eee,e20911e6-4c21-4262-952d-3657f232b68c,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2025-06-20,Guère heureux sauvage lueur montrer porter honte forme tu.,1.5,220,
b99fe77b-458a-4b89-95c0-242dc71f452f,f24d314f-7164-4d41-ab19-5da9a7545fd8,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-06-19,Considérer terre observer suite marquer oiseau.,1.0,300,afad3abe-b76c-42c5-8179-3ccd0ff072fb
95cb3bd3-da32-43f5-8452-b7d0a631459c,3ba4c7d7-5a41-486e-8bef-3fe7e7c59a05,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-07-07,Naturel depuis ennemi mari chair état jambe.,0.5,220,
87eb4447-6db5-4cb7-ae71-45afde3c1457,32da7216-fddc-4c53-bb9f-79e5d7c19e0d,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-02-16,Habitant vieux second fidèle air secret.,0.25,250,
53219529-7c57-4b5c-98c6-f1631f8918e8,df65f114-c111-4815-a52e-37c3cf451607,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-03-06,Vaste marchand enlever tomber terrible trembler échapper religion.,1.0,300,
bde2cd46-c0a7-43b1-a907-84c860623907,478ddbef-c815-4bf6-b821-65f2bb0b6c0a,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-07-21,Épais mesure consulter auteur saint nombre trouver étude.,1.5,220,
cbd999fc-2a08-4103-9616-e9adbf92c6e2,b2bd2fa7-4177-4eef-801d-e4636cbfd6cb,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-01-12,Rêve marcher herbe peau selon en grandir aspect.,1.0,180,
6d3e6752-751f-48ef-b997-067245901937,50c42b4c-6d85-4a6e-9d89-69c434cdb044,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-03-06,Absolument occasion dimanche notre pas.,1.5,180,
8df4d74b-efcb-407c-80bd-20a44a064164,93ad3a40-c852-43b8-af5e-7f8d608aba02,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-07-13,Miser spectacle étranger inconnu armer dehors âgé chant côte.,0.25,220,
944901ee-72b7-4c32-a654-b250e4cf2477,2894aa01-a22f-4204-afd5-5ab69df9ca1a,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-12-07,Public chercher parti au livre.,1.0,250,
a4b1f547-b9fe-4060-b685-110f5918399d,c4a1c050-32ab-4517-a48a-940bc6dc7edf,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-05-11,Dos mort vêtement foule paupière étendre voyage classe seuil.,0.25,300,
c7d2db4f-459c-418f-a0bd-c9570406e9f7,f7bf44a5-d389-47da-97b5-2092817aed72,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2023-06-23,Cri carte minute fin soutenir admettre un passage agiter chair.,1.5,300,
8a70575d-aec5-431e-9c40-b261ea09a527,8cf0b6c8-f1da-4f40-a76c-dc08ce92da3b,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-07-03,Tandis Que pénétrer goutte différent revoir humain.,0.5,300,fdc6352f-ec3b-461b-b30f-63c024b750c7
9f280c95-d1c9-4c4e-bdff-ae5f2c80bed3,00fa7c13-1986-4c7e-923a-0fa0825ff147,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-06-26,Trois puissant durer air rire léger répandre beaux passion.,0.25,180,220239e5-f865-4f21-8424-7d3976e9c123
1b009f79-b18d-4778-a495-e4b83d8514cb,a76e2480-dc6b-4d7a-89cf-cbc9848c15d2,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2023-03-20,Foi phrase nu table poche te devant.,0.25,220,
835b81c2-5728-43ee-9241-b8dfe1b3e380,6a0c1ae8-a761-407b-868f-a78dc2f8f267,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-07-15,Meilleur larme craindre pays détruire fauteuil deux projet.,2.0,250,
ec0473e7-6cc3-4cc3-8154-9735afc52aa5,a7ff57e5-b6d5-45e4-94c5-9665832397ae,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-07-05,Permettre supposer vieux peur genre toucher lourd place.,2.0,250,
8c5f5f20-f443-41fe-a5b9-c1b0ef05b6de,1d2ae70c-42d2-4253-9f9c-dba0833b12ef,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-06-22,Couche effacer que découvrir travailler étudier mémoire grave circonstance.,0.25,180,1ebb36c5-bd04-4121-ac7b-f972c3345248
ec5df41a-a832-4b91-a2eb-4e6455841cd6,d51bdc64-5a8e-4e7a-83d7-b4f450018661,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-05-08,Cuisine vingt sauter l'une dépasser amener phrase imposer façon.,2.0,300,f5701f15-d052-49de-9302-7e4cf21230d0
02ac4c45-5050-460b-9c1e-48e4b9b750a9,8a31273e-23eb-4904-b9df-c1fea644ed08,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-01-08,Tomber table échapper cinquante.,2.0,220,
4fea6d7e-2433-4d52-a484-f259e6b95f0f,7025280f-b901-4743-942f-5188308aa0f6,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-05-25,Rejoindre ombre dame satisfaire détacher dernier vif gros.,0.25,250,7d901a73-1923-462b-bed2-e0f82ad55bba
b351064d-158d-402e-acf9-bfb3e634ae52,84a94905-8226-4fec-965c-f570e03e334e,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2024-12-22,Soirée an aimer profondément empêcher réunir expression prochain.,0.5,220,
050e48fc-3761-445f-98a5-5a5216427a4a,a0f81947-137b-47bd-8cac-2d771a70a3e0,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-01-17,Divers indiquer puis accord immobile doux terreur rayon rayon monde.,0.5,250,
a84aa06d-435b-441f-ad3c-3768a0e1efe6,383e47f4-9dc5-4c97-8959-a35de338f901,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2025-01-29,Honneur terme juste chanter vie enfin partie toile placer.,1.0,300,318e054d-41bb-4d87-8f64-9ab7f98169db
cd74252b-7c0e-4718-962c-5e4b122a3181,2f9ffe63-1122-4a41-b385-0fc011fd3e91,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-06-08,Depuis ton attitude chambre.,0.25,180,
cd273327-3cb8-4ffa-be32-d20688378b76,6949b152-88ab-4e80-a025-1562745e70ee,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-06-18,Bureau apparaître cerveau pouvoir accent voler ailleurs conscience.,0.5,250,
ad1502ad-994b-4ce3-8313-e22e77b5f296,80feccbf-8f35-4dec-8a53-2ce879f745e3,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-05-25,Endroit éteindre sourire chance inquiéter.,1.0,250,
dbf69141-0b2d-4d28-8a49-114cb8d1ef77,00fa7c13-1986-4c7e-923a-0fa0825ff147,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-06-27,Saison raison pain savoir époque avenir produire.,1.0,220,
b71444a2-7836-4377-953a-8acd4ff6c965,2a9a1ecf-1338-43b8-80c7-f3c79edbe83d,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2023-02-19,Chanter personne muet dormir soleil.,0.5,220,
df391b8c-898d-49ce-8b19-f24909f54008,2f9ffe63-1122-4a41-b385-0fc011fd3e91,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-10-30,Connaître imposer discours mesure seigneur fier confondre plaindre.,1.5,250,
e648d25c-d590-4d76-b5e3-50b7090826b0,383e47f4-9dc5-4c97-8959-a35de338f901,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2022-08-03,Maintenir lentement maladie midi plusieurs.,0.5,300,
4cdf2415-0520-41a8-9320-80ec6710859b,d9d812c0-f98a-4596-a7f1-19c1be01c80c,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-02-25,Etc avis parole groupe appartenir occasion tel.,0.25,180,
06f86940-97a4-4df0-8938-b8b46e471a21,b5c03709-2a38-4f91-a166-e6648c8a42cd,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2023-03-02,Dehors bien jambe tâche émotion santé enfance politique portier précéder.,0.25,180,
a7445bc2-8ce3-45a7-872b-14f839badb6c,545b783a-2080-4167-ad84-2651e2342fb5,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-07-07,Chair consentir sentier gauche couleur hésiter fin vraiment changer.,1.5,300,
2f3011df-8ed2-4bcc-8464-7bee614ddf46,5232e692-68f1-437c-bb6e-f8e1b4fb09a1,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2022-10-16,Sauvage femme goût professeur solitude combat grâce source.,0.25,250,e48ab03b-cc54-4fbe-ab6b-336c2f764eca
10db253e-5a08-4c9a-83a0-875ac76538cb,c8986a69-d97e-4f85-a9a3-f1d85d927eb2,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2023-06-07,Amener devoir caresser vif père folie adresser paix attacher.,0.25,250,
44cecde7-bf1b-470d-bb21-513b75ba52f0,35e0b91a-7738-44b0-9dc6-314af0111e05,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2024-09-28,Bande savoir dépasser résoudre demain ouvrage esprit.,0.25,180,
72462dab-0236-46a8-9894-87f35c876377,7887fae6-96f7-4f43-9ff8-4544fd4c2336,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2023-11-06,Quelqu'Un traverser endormir ancien épaule ou nombre chaque sable.,0.5,180,
72875665-d807-4ad3-82bf-af9c62350a87,b5c03709-2a38-4f91-a166-e6648c8a42cd,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-08-08,Décider rêver trou un cruel renverser sans manier milieu.,0.5,180,8177509c-eb60-470f-ab42-dc166b6dc5e3
a83e9c92-a004-4e6f-b575-fca90bd4915c,3ba4c7d7-5a41-486e-8bef-3fe7e7c59a05,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-01-22,Lien servir beaucoup éclairer chez chasser offrir.,2.0,250,3374dbc8-1c15-4034-b784-dda20e7d50f0
76e49875-9d8b-4b06-b8a7-1955972839b4,aabd37b3-d214-4f66-bf6d-a323435a95e0,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2023-08-01,Effort après poète mettre reposer demeurer désert cerveau.,0.5,180,
3ea54dd4-d072-4a73-919d-dd66f0a0d0ec,3a2c9f07-e085-4ce2-9a4c-4f7c1781d67e,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2025-04-09,Herbe instant oeuvre au prison éclater ainsi drôle.,0.25,300,
08032152-b6aa-4784-9f36-cf5142f5e040,f8274b5f-57fb-4135-8047-e10f465da7a3,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2024-12-14,Supérieur magnifique présent paysage désir source.,0.5,180,
44b6b166-3756-4648-aada-081708aeffda,5d10b768-3b3d-47f2-8d04-d2094e3781b7,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2023-04-11,Terminer barbe apercevoir penser ci visible joli.,1.0,250,
f0819ba5-05c0-481b-803a-4f084ce1b54d,f7f7d702-9eb1-4c55-aa8d-219d697febb5,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2022-09-15,Ensuite froid police calmer plein.,0.25,250,
82ba4df3-98b7-463a-aa96-a42f2ba048ab,8c64a9b1-2a6b-4d38-b2c4-27410cdcc6a5,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2025-02-12,Celui taille veille rire tellement croiser classe cabinet grand politique.,1.5,180,
e06b6c34-c158-4472-a3c0-b40c5b63c852,5d10b768-3b3d-47f2-8d04-d2094e3781b7,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2022-01-17,Public jusque rue chose bleu.,1.5,300,
e7427d0b-d3c6-400e-ab3f-69da60d54c54,9b234da1-15af-44d8-bd79-fbaf80a78dfb,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-05-25,Forme surveiller reprendre heure poète habitude joli.,1.0,180,
bf997fd7-ca09-4f83-b7fe-404b2a1a35e4,3ba4c7d7-5a41-486e-8bef-3fe7e7c59a05,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2025-01-18,Chaleur lourd humain abandonner paupière étoile nourrir ouvrage.,2.0,220,
ea2d3e91-8311-4276-a425-b281fc2b9d9a,6c4e095b-962a-4e27-907b-fa5a90a4dba3,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-04-23,Faux côté deux ennemi acheter.,2.0,220,
713301a1-ce4a-4329-a47a-94e0526a0cef,367d9f2d-0a86-4c08-b036-372639a512f7,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-01-04,Certainement pays quel madame.,0.5,300,
26a32b26-c927-40e8-acc6-3ab98bc7c4f3,367d9f2d-0a86-4c08-b036-372639a512f7,2cb6b053-969a-40a2-a054-223a2f3f11e1,Alexandre Morin,2025-06-02,Mieux angoisse croire travers pas souhaiter commencement engager fortune.,0.5,300,
bd614f4d-ddb8-4bd8-84d6-aa44f4440bcd,9292307a-94a6-40fe-82a9-f9c8f9b2e743,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2024-11-04,Argent peine argent accorder rentrer résistance donner politique.,1.5,180,
5ae680fb-63e6-48a7-b4a9-cfcc68b99d4b,93ad3a40-c852-43b8-af5e-7f8d608aba02,57bf8456-f58d-41c6-afc3-2e24e3b187b4,Gabriel de Guilbert,2025-06-18,Effort aussitôt prêt chat résistance me billet avancer.,1.0,300,
dd8830ef-5fc8-413a-b67c-d051d3b12261,0d2db5a4-367a-4f1c-a4e0-acde143d5957,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2024-01-16,Pierre homme autour somme enfant dernier douze attaquer même circonstance.,0.25,250,
bd0c54ce-8b7e-46f4-a977-13751ab2c3ec,e20911e6-4c21-4262-952d-3657f232b68c,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2025-06-03,Demain personne comme retenir compagnon.,1.0,220,
b93421c4-41a9-4d1a-a938-e3db29a37325,87db4dd7-2b2a-4fa6-9861-45c572cbf7fa,52fc2f51-6484-441d-a3ac-19515cc8485f,Yves Traore,2025-02-12,Quatre politique avant ramener finir cause rendre fumée gauche accrocher.,0.5,300,45efe655-7a5d-4828-bbf1-1c53a24e86cc
1a88a65e-1b77-4308-a84d-8a5a13ee5106,a4755241-8721-481d-b236-540d67589044,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-07-20,Plusieurs poids peine préférer voiture quarante obéir installer long présence.,2.0,180,
0f7e1cc0-bf3c-4e52-86c6-f6504acd9b2d,1b08e87f-ec7c-48b6-88e9-bfa9c62e2a81,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-05-28,Grandir connaître apporter étudier avoir précéder boire arracher inutile.,1.0,220,
77a9fa18-03fa-4406-9d33-80742d13512f,8d0dbdd2-2104-4733-8d39-000e977627c3,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2024-10-10,Calme déposer minute somme alors perdu marché oeuvre bout.,0.25,250,
9723512f-63aa-494a-b80b-9f1168f34689,6c4e095b-962a-4e27-907b-fa5a90a4dba3,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2023-02-17,Accompagner fatiguer réel soumettre neuf avis discussion patron expression.,1.5,300,1e20a14f-7bad-4cf9-b948-58e9b49305a2
bff5620f-a471-408a-8e0f-6b3e755134e9,9292307a-94a6-40fe-82a9-f9c8f9b2e743,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2023-02-25,Oeil chanter forcer est saint obéir ignorer leur demande.,0.5,300,0962959e-cb12-46a1-a4c7-bdbf8a3abba1
82633bcf-a4eb-4b74-a54f-c603aa3c2a90,545b783a-2080-4167-ad84-2651e2342fb5,0ee105d0-7745-4c96-bbf0-3df65bd210ab,Marcel Leblanc,2025-01-03,Portier pluie lèvre raconter sentir.,0.25,300,bb746165-e85f-4cbf-a367-b2eeab7862a7
d05765bb-ddb0-44f2-a3a8-0636aa2ad140,92254682-bed5-4684-9a86-f26e05d1683e,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2023-07-21,Éviter briller quel réel figurer remplacer membre travers fauteuil le.,1.5,250,
7fe12c94-ef90-4fe0-8056-bf92651d83e8,0d2db5a4-367a-4f1c-a4e0-acde143d5957,a9f97ea4-2b30-4b38-a641-ccf0a35c99c1,Gérard-Frédéric Joly,2024-07-01,Corps sentiment maison quinze saint.,0.5,180,4006cfc5-2c05-464d-8952-a480f2dbef31
d15cb66a-f620-48f2-a300-9f31743cd718,d3be7f8e-fabe-4a9e-8b72-8663263a0655,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2023-11-28,Protéger curiosité permettre principe user placer.,0.5,180,d1505a09-d2ff-4058-b945-ea1c9368e72c
976bed88-39fe-4619-b052-0b1cec4c53ad,d3be7f8e-fabe-4a9e-8b72-8663263a0655,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2023-12-15,Effet foi figure le cours dame effet.,1.0,300,d1505a09-d2ff-4058-b945-ea1c9368e72c
5aad68b9-c511-4908-9c0c-e78c12dc5722,6647595d-50c1-4043-a220-0f5f2c6d7525,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2024-11-10,Autour immense rendre politique compagnon.,1.0,220,
0367721a-727f-4506-835f-288ad795556e,a76e2480-dc6b-4d7a-89cf-cbc9848c15d2,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2024-11-21,Femme écrire déchirer objet voiture.,2.0,180,
871627c3-0a5c-40c3-ab76-020de039b841,b2bd2fa7-4177-4eef-801d-e4636cbfd6cb,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2025-05-25,Coûter toit dimanche allumer désormais enfance masse moitié note.,1.0,250,64069d4c-f16e-4742-a2a0-65659474bac4
55386276-3785-40c2-908b-9f4fd727f8f3,a0628de8-7218-44d1-818e-0d574f9fed8f,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-07-04,Toucher curieux mériter rendre dégager âme me journal occasion.,2.0,180,
1ce191e3-b6a5-4941-9cde-c851709f3d7e,564ff187-0755-430b-9b56-2d65fcad98ae,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2023-11-29,Propre position avenir étendre vif qui chasse user.,0.25,300,c3209a98-7b4c-44be-99c1-13805d4788c2
3b9da7f3-af92-4dc9-9aa9-78b1278a3d61,97ec3088-a469-4b66-91c0-3c1913d7a523,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2025-03-07,Peu commander traîner fille nuage.,1.0,180,869f5eab-160b-4fa3-b457-ea2ad8fc5adc
39b328ae-4fca-4811-8892-6c5b565de0b5,3ba4c7d7-5a41-486e-8bef-3fe7e7c59a05,4d1333a4-d0c7-4c36-9580-2a400135c126,Victor du Vasseur,2025-04-26,Apprendre discours fermer traiter chasser.,1.0,220,
1b938307-6e49-4ed9-819e-858362d257db,435ed83c-bb7e-465c-b4aa-287d9d1e6957,99f39dfa-f1e2-4ec1-be06-d65859789f1f,Alexandre Traore,2024-12-23,Mêler commencer loup douze ceci.,1.0,250,
3f27b4ec-0290-4193-8c68-5ed62cbec86c,a59ce143-58b4-4d0f-aab8-c6fc169f1105,d0be7ecc-0745-4454-a3cc-2d2868b6b3d8,Aurore Maury-Briand,2024-03-30,Bataille calme poussière relever.,2.0,300,3342f3ff-6df8-4dea-87eb-40a3edc7f1a9
947caed0-7c8a-4e89-85d3-3288b89b76ca,c43cfe86-737c-4c21-9a89-b9ea98543080,495caabb-57b9-4f6c-a1a0-256d5fc15acf,Denis-Franck Ledoux,2023-08-05,Sept jeune plusieurs maître propre.,0.25,300,
552a0d44-3b1f-47b7-b155-b48c06611f13,d50de8ff-16e9-4d43-9f15-b0b4160b3b75,fba0cbe6-1a09-4487-946b-d85567269b04,Laurence Robert,2025-07-13,Personnage savoir jardin droite oser paquet assez claire soldat briller.,1.0,300,
